id,title,authors,conference,year,official_page,pdf_link,status_or_award,source_url
ICML2024-0794,Near-Linear Time Approximation Algorithms for k-means with Outliers,"Junyu Huang, Qilong Feng, Ziyun Huang, Jinhui Xu, Jianxin Wang",ICML,2024,https://proceedings.mlr.press/v235/huang24e.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24e/huang24e.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0795,Contrastive Predict-and-Search for Mixed Integer Linear Programs,"Taoan Huang, Aaron M Ferber, Arman Zharmagambetov, Yuandong Tian, Bistra Dilkina",ICML,2024,https://proceedings.mlr.press/v235/huang24f.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24f/huang24f.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0796,Symbolic Music Generation with Non-Differentiable Rule Guided Diffusion,"Yujia Huang, Adishree Ghatare, Yuanzhe Liu, Ziniu Hu, Qinsheng Zhang, Chandramouli Shama Sastry, Siddharth Gururani, Sageev Oore, Yisong Yue",ICML,2024,https://proceedings.mlr.press/v235/huang24g.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24g/huang24g.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0797,DiffDA: a Diffusion model for weather-scale Data Assimilation,"Langwen Huang, Lukas Gianinazzi, Yuejiang Yu, Peter Dominik Dueben, Torsten Hoefler",ICML,2024,https://proceedings.mlr.press/v235/huang24h.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24h/huang24h.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0798,Model-Based RL for Mean-Field Games is not Statistically Harder than Single-Agent RL,"Jiawei Huang, Niao He, Andreas Krause",ICML,2024,https://proceedings.mlr.press/v235/huang24i.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24i/huang24i.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0799,In-Context Decision Transformer: Reinforcement Learning via Hierarchical Chain-of-Thought,"Sili Huang, Jifeng Hu, Hechang Chen, Lichao Sun, Bo Yang",ICML,2024,https://proceedings.mlr.press/v235/huang24j.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24j/huang24j.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0800,InstructSpeech: Following Speech Editing Instructions via Large Language Models,"Rongjie Huang, Ruofan Hu, Yongqi Wang, Zehan Wang, Xize Cheng, Ziyue Jiang, Zhenhui Ye, Dongchao Yang, Luping Liu, Peng Gao, Zhou Zhao",ICML,2024,https://proceedings.mlr.press/v235/huang24k.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24k/huang24k.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0801,Bayesian Power Steering: An Effective Approach for Domain Adaptation of Diffusion Models,"Ding Huang, Ting Li, Jian Huang",ICML,2024,https://proceedings.mlr.press/v235/huang24l.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24l/huang24l.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0802,AttNS: Attention-Inspired Numerical Solving For Limited Data Scenarios,"Zhongzhan Huang, Mingfu Liang, Shanshan Zhong, Liang Lin",ICML,2024,https://proceedings.mlr.press/v235/huang24m.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24m/huang24m.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0803,CLIF: Complementary Leaky Integrate-and-Fire Neuron for Spiking Neural Networks,"Yulong Huang, Xiaopeng Lin, Hongwei Ren, Haotian Fu, Yue Zhou, Zunchang Liu, Biao Pan, Bojun Cheng",ICML,2024,https://proceedings.mlr.press/v235/huang24n.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24n/huang24n.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0804,Machine Vision Therapy: Multimodal Large Language Models Can Enhance Visual Robustness via Denoising In-Context Learning,"Zhuo Huang, Chang Liu, Yinpeng Dong, Hang Su, Shibao Zheng, Tongliang Liu",ICML,2024,https://proceedings.mlr.press/v235/huang24o.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24o/huang24o.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0805,Efficient Adaptation in Mixed-Motive Environments via Hierarchical Opponent Modeling and Planning,"Yizhe Huang, Anji Liu, Fanqi Kong, Yaodong Yang, Song-Chun Zhu, Xue Feng",ICML,2024,https://proceedings.mlr.press/v235/huang24p.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24p/huang24p.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0806,BiLLM: Pushing the Limit of Post-Training Quantization for LLMs,"Wei Huang, Yangdong Liu, Haotong Qin, Ying Li, Shiming Zhang, Xianglong Liu, Michele Magno, Xiaojuan Qi",ICML,2024,https://proceedings.mlr.press/v235/huang24q.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24q/huang24q.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0807,An Empirical Examination of Balancing Strategy for Counterfactual Estimation on Time Series,"Qiang Huang, Chuizheng Meng, Defu Cao, Biwei Huang, Yi Chang, Yan Liu",ICML,2024,https://proceedings.mlr.press/v235/huang24r.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24r/huang24r.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0808,MFTN: A Multi-scale Feature Transfer Network Based on IMatchFormer for Hyperspectral Image Super-Resolution,"Shuying Huang, Mingyang Ren, Yong Yang, Xiaozheng Wang, Yingzhi Wei",ICML,2024,https://proceedings.mlr.press/v235/huang24s.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24s/huang24s.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0809,On Which Nodes Does GCN Fail? Enhancing GCN From the Node Perspective,"Jincheng Huang, Jialie Shen, Xiaoshuang Shi, Xiaofeng Zhu",ICML,2024,https://proceedings.mlr.press/v235/huang24t.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24t/huang24t.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0810,Self-Driven Entropy Aggregation for Byzantine-Robust Heterogeneous Federated Learning,"Wenke Huang, Zekun Shi, Mang Ye, He Li, Bo Du",ICML,2024,https://proceedings.mlr.press/v235/huang24u.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24u/huang24u.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0811,Overcoming Data and Model heterogeneities in Decentralized Federated Learning via Synthetic Anchors,"Chun-Yin Huang, Kartik Srinivas, Xin Zhang, Xiaoxiao Li",ICML,2024,https://proceedings.mlr.press/v235/huang24v.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24v/huang24v.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0812,Quasi-Monte Carlo Features for Kernel Approximation,"Zhen Huang, Jiajin Sun, Yian Huang",ICML,2024,https://proceedings.mlr.press/v235/huang24w.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24w/huang24w.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0813,Position: TrustLLM: Trustworthiness in Large Language Models,"Yue Huang, Lichao Sun, Haoran Wang, Siyuan Wu, Qihui Zhang, Yuan Li, Chujie Gao, Yixin Huang, Wenhan Lyu, Yixuan Zhang, Xiner Li, Hanchi Sun, Zhengliang Liu, Yixin Liu, Yijue Wang, Zhikun Zhang, Bertie Vidgen, Bhavya Kailkhura, Caiming Xiong, Chaowei Xiao, Chunyuan Li, Eric P. Xing, Furong Huang, Hao Liu, Heng Ji, Hongyi Wang, Huan Zhang, Huaxiu Yao, Manolis Kellis, Marinka Zitnik, Meng Jiang, Mohit Bansal, James Zou, Jian Pei, Jian Liu, Jianfeng Gao, Jiawei Han, Jieyu Zhao, Jiliang Tang, Jindong Wang, Joaquin Vanschoren, John Mitchell, Kai Shu, Kaidi Xu, Kai-Wei Chang, Lifang He, Lifu Huang, Michael Backes, Neil Zhenqiang Gong, Philip S. Yu, Pin-Yu Chen, Quanquan Gu, Ran Xu, Rex Ying, Shuiwang Ji, Suman Jana, Tianlong Chen, Tianming Liu, Tianyi Zhou, William Yang Wang, Xiang Li, Xiangliang Zhang, Xiao Wang, Xing Xie, Xun Chen, Xuyu Wang, Yan Liu, Yanfang Ye, Yinzhi Cao, Yong Chen, Yue Zhao",ICML,2024,https://proceedings.mlr.press/v235/huang24x.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24x/huang24x.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0814,MLAgentBench: Evaluating Language Agents on Machine Learning Experimentation,"Qian Huang, Jian Vora, Percy Liang, Jure Leskovec",ICML,2024,https://proceedings.mlr.press/v235/huang24y.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24y/huang24y.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0815,"How Universal Polynomial Bases Enhance Spectral Graph Neural Networks: Heterophily, Over-smoothing, and Over-squashing","Keke Huang, Yu Guang Wang, Ming Li, Pietro Lio",ICML,2024,https://proceedings.mlr.press/v235/huang24z.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24z/huang24z.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0816,Conformal Prediction for Deep Classifier via Label Ranking,"Jianguo Huang, Huajun Xi, Linjun Zhang, Huaxiu Yao, Yue Qiu, Hongxin Wei",ICML,2024,https://proceedings.mlr.press/v235/huang24aa.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24aa/huang24aa.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0817,Interaction-based Retrieval-augmented Diffusion Models for Protein-specific 3D Molecule Generation,"Zhilin Huang, Ling Yang, Xiangxin Zhou, Chujun Qin, Yijie Yu, Xiawu Zheng, Zikun Zhou, Wentao Zhang, Yu Wang, Wenming Yang",ICML,2024,https://proceedings.mlr.press/v235/huang24ab.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ab/huang24ab.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0818,Enhancing Size Generalization in Graph Neural Networks through Disentangled Representation Learning,"Zheng Huang, Qihui Yang, Dawei Zhou, Yujun Yan",ICML,2024,https://proceedings.mlr.press/v235/huang24ac.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ac/huang24ac.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0819,"Triadic-OCD: Asynchronous Online Change Detection with Provable Robustness, Optimality, and Convergence","Yancheng Huang, Kai Yang, Zelin Zhu, Leian Chen",ICML,2024,https://proceedings.mlr.press/v235/huang24ad.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ad/huang24ad.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0820,An Embodied Generalist Agent in 3D World,"Jiangyong Huang, Silong Yong, Xiaojian Ma, Xiongkun Linghu, Puhao Li, Yan Wang, Qing Li, Song-Chun Zhu, Baoxiong Jia, Siyuan Huang",ICML,2024,https://proceedings.mlr.press/v235/huang24ae.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ae/huang24ae.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0821,InterLUDE: Interactions between Labeled and Unlabeled Data to Enhance Semi-Supervised Learning,"Zhe Huang, Xiaowei Yu, Dajiang Zhu, Michael C Hughes",ICML,2024,https://proceedings.mlr.press/v235/huang24af.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24af/huang24af.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0822,Re-Dock: Towards Flexible and Realistic Molecular Docking with Diffusion Bridge,"Yufei Huang, Odin Zhang, Lirong Wu, Cheng Tan, Haitao Lin, Zhangyang Gao, Siyuan Li, Stan Z. Li",ICML,2024,https://proceedings.mlr.press/v235/huang24ag.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ag/huang24ag.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0823,Faster Adaptive Decentralized Learning Algorithms,"Feihu Huang, Jianyu Zhao",ICML,2024,https://proceedings.mlr.press/v235/huang24ah.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ah/huang24ah.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0824,Adversarially Robust Deep Multi-View Clustering: A Novel Attack and Defense Framework,"Haonan Huang, Guoxu Zhou, Yanghang Zheng, Yuning Qiu, Andong Wang, Qibin Zhao",ICML,2024,https://proceedings.mlr.press/v235/huang24ai.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24ai/huang24ai.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0825,Faster Sampling via Stochastic Gradient Proximal Sampler,"Xunpeng Huang, Difan Zou, Hanze Dong, Yian Ma, Tong Zhang",ICML,2024,https://proceedings.mlr.press/v235/huang24aj.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huang24aj/huang24aj.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0826,Position: Open-Endedness is Essential for Artificial Superhuman Intelligence,"Edward Hughes, Michael D Dennis, Jack Parker-Holder, Feryal Behbahani, Aditi Mavalankar, Yuge Shi, Tom Schaul, Tim Rocktäschel",ICML,2024,https://proceedings.mlr.press/v235/hughes24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hughes24a/hughes24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0827,Position: The Platonic Representation Hypothesis,"Minyoung Huh, Brian Cheung, Tongzhou Wang, Phillip Isola",ICML,2024,https://proceedings.mlr.press/v235/huh24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huh24a/huh24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0828,Nash Incentive-compatible Online Mechanism Learning via Weakly Differentially Private Online Learning,"Joon Suk Huh, Kirthevasan Kandasamy",ICML,2024,https://proceedings.mlr.press/v235/huh24b.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huh24b/huh24b.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0829,Make-A-Shape: a Ten-Million-scale 3D Shape Model,"Ka-Hei Hui, Aditya Sanghi, Arianna Rampini, Kamal Rahimi Malekshan, Zhengzhe Liu, Hooman Shayani, Chi-Wing Fu",ICML,2024,https://proceedings.mlr.press/v235/hui24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hui24a/hui24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0830,Residual Quantization with Implicit Neural Codebooks,"Iris A.M. Huijben, Matthijs Douze, Matthew J. Muckley, Ruud Van Sloun, Jakob Verbeek",ICML,2024,https://proceedings.mlr.press/v235/huijben24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huijben24a/huijben24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0831,Theoretical Guarantees for Variational Inference with Fixed-Variance Mixture of Gaussians,"Tom Huix, Anna Korba, Alain Oliviero Durmus, Eric Moulines",ICML,2024,https://proceedings.mlr.press/v235/huix24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huix24a/huix24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0832,Deep Networks Always Grok and Here is Why,"Ahmed Imtiaz Humayun, Randall Balestriero, Richard Baraniuk",ICML,2024,https://proceedings.mlr.press/v235/humayun24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/humayun24a/humayun24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0833,Token-Specific Watermarking with Enhanced Detectability and Semantic Coherence for Large Language Models,"Mingjia Huo, Sai Ashish Somayajula, Youwei Liang, Ruisi Zhang, Farinaz Koushanfar, Pengtao Xie",ICML,2024,https://proceedings.mlr.press/v235/huo24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/huo24a/huo24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0834,Triplet Interaction Improves Graph Transformers: Accurate Molecular Graph Learning with Triplet Graph Transformers,"Md Shamim Hussain, Mohammed J Zaki, Dharmashankar Subramanian",ICML,2024,https://proceedings.mlr.press/v235/hussain24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hussain24a/hussain24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0835,Vanilla Bayesian Optimization Performs Great in High Dimensions,"Carl Hvarfner, Erik Orm Hellsten, Luigi Nardi",ICML,2024,https://proceedings.mlr.press/v235/hvarfner24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hvarfner24a/hvarfner24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0836,On Positivity Condition for Causal Inference,"Inwoo Hwang, Yesong Choe, Yeahoon Kwon, Sanghack Lee",ICML,2024,https://proceedings.mlr.press/v235/hwang24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hwang24a/hwang24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0837,Fine-Grained Causal Dynamics Learning with Quantization for Improving Robustness in Reinforcement Learning,"Inwoo Hwang, Yunhyeok Kwak, Suhyung Choi, Byoung-Tak Zhang, Sanghack Lee",ICML,2024,https://proceedings.mlr.press/v235/hwang24b.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hwang24b/hwang24b.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0838,Adapting Pretrained ViTs with Convolution Injector for Visuo-Motor Control,"Dongyoon Hwang, Byungkun Lee, Hojoon Lee, Hyunseung Kim, Jaegul Choo",ICML,2024,https://proceedings.mlr.press/v235/hwang24c.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hwang24c/hwang24c.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0839,EVEREST: Efficient Masked Video Autoencoder by Removing Redundant Spatiotemporal Tokens,"Sunil Hwang, Jaehong Yoon, Youngwan Lee, Sung Ju Hwang",ICML,2024,https://proceedings.mlr.press/v235/hwang24d.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/hwang24d/hwang24d.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0840,Smooth Min-Max Monotonic Networks,Christian Igel,ICML,2024,https://proceedings.mlr.press/v235/igel24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/igel24a/igel24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0841,SAMformer: Unlocking the Potential of Transformers in Time Series Forecasting with Sharpness-Aware Minimization and Channel-Wise Attention,"Romain Ilbert, Ambroise Odonnat, Vasilii Feofanov, Aladin Virmaux, Giuseppe Paolo, Themis Palpanas, Ievgen Redko",ICML,2024,https://proceedings.mlr.press/v235/ilbert24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/ilbert24a/ilbert24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0842,From Self-Attention to Markov Models: Unveiling the Dynamics of Generative Transformers,"Muhammed Emrullah Ildiz, Yixiao Huang, Yingcong Li, Ankit Singh Rawat, Samet Oymak",ICML,2024,https://proceedings.mlr.press/v235/ildiz24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/ildiz24a/ildiz24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0843,Understanding the Learning Dynamics of Alignment with Human Feedback,"Shawn Im, Yixuan Li",ICML,2024,https://proceedings.mlr.press/v235/im24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/im24a/im24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0844,Zero-Shot Reinforcement Learning via Function Encoders,"Tyler Ingebrand, Amy Zhang, Ufuk Topcu",ICML,2024,https://proceedings.mlr.press/v235/ingebrand24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/ingebrand24a/ingebrand24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0845,PASOA- PArticle baSed Bayesian Optimal Adaptive design,"Jacopo Iollo, Christophe Heinkelé, Pierre Alliez, Florence Forbes",ICML,2024,https://proceedings.mlr.press/v235/iollo24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/iollo24a/iollo24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0846,Nesting Particle Filters for Experimental Design in Dynamical Systems,"Sahel Iqbal, Adrien Corenflos, Simo Särkkä, Hany Abdulsamad",ICML,2024,https://proceedings.mlr.press/v235/iqbal24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/iqbal24a/iqbal24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0847,PAGER: Accurate Failure Characterization in Deep Regression Models,"Jayaraman J. Thiagarajan, Vivek Narayanaswamy, Puja Trivedi, Rushil Anirudh",ICML,2024,https://proceedings.mlr.press/v235/j-thiagarajan24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/j-thiagarajan24a/j-thiagarajan24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0848,Online Linear Regression in Dynamic Environments via Discounting,"Andrew Jacobsen, Ashok Cutkosky",ICML,2024,https://proceedings.mlr.press/v235/jacobsen24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jacobsen24a/jacobsen24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0849,Human-like Category Learning by Injecting Ecological Priors from Large Language Models into Neural Networks,"Akshay Kumar Jagadish, Julian Coda-Forno, Mirko Thalmann, Eric Schulz, Marcel Binz",ICML,2024,https://proceedings.mlr.press/v235/jagadish24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jagadish24a/jagadish24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0850,Position: Scarce Resource Allocations That Rely On Machine Learning Should Be Randomized,"Shomik Jain, Kathleen Creel, Ashia Camage Wilson",ICML,2024,https://proceedings.mlr.press/v235/jain24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jain24a/jain24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0851,Learning to Reach Goals via Diffusion,"Vineet Jain, Siamak Ravanbakhsh",ICML,2024,https://proceedings.mlr.press/v235/jain24b.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jain24b/jain24b.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0852,R2E: Turning any Github Repository into a Programming Agent Environment,"Naman Jain, Manish Shetty, Tianjun Zhang, King Han, Koushik Sen, Ion Stoica",ICML,2024,https://proceedings.mlr.press/v235/jain24c.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jain24c/jain24c.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0853,On the sample complexity of conditional independence testing with Von Mises estimator with application to causal discovery,"Fateme Jamshidi, Luca Ganassali, Negar Kiyavash",ICML,2024,https://proceedings.mlr.press/v235/jamshidi24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jamshidi24a/jamshidi24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0854,Rethinking DP-SGD in Discrete Domain: Exploring Logistic Distribution in the Realm of signSGD,"Jonggyu Jang, Seongjin Hwang, Hyun Jong Yang",ICML,2024,https://proceedings.mlr.press/v235/jang24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jang24a/jang24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0855,Degeneration-free Policy Optimization: RL Fine-Tuning for Language Models without Degeneration,"Youngsoo Jang, Geon-Hyeong Kim, Byoungjip Kim, Yu Jin Kim, Honglak Lee, Moontae Lee",ICML,2024,https://proceedings.mlr.press/v235/jang24b.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jang24b/jang24b.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0856,Visual Representation Learning with Stochastic Frame Prediction,"Huiwon Jang, Dongyoung Kim, Junsu Kim, Jinwoo Shin, Pieter Abbeel, Younggyo Seo",ICML,2024,https://proceedings.mlr.press/v235/jang24c.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jang24c/jang24c.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0857,LoRA Training in the NTK Regime has No Spurious Local Minima,"Uijeong Jang, Jason D. Lee, Ernest K. Ryu",ICML,2024,https://proceedings.mlr.press/v235/jang24d.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jang24d/jang24d.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0858,"Efficient Low-Rank Matrix Estimation, Experimental Design, and Arm-Set-Dependent Low-Rank Bandits","Kyoungseok Jang, Chicheng Zhang, Kwang-Sung Jun",ICML,2024,https://proceedings.mlr.press/v235/jang24e.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jang24e/jang24e.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0859,Bringing Motion Taxonomies to Continuous Domains via GPLVM on Hyperbolic manifolds,"Noémie Jaquier, Leonel Rozo, Miguel González-Duque, Viacheslav Borovitskiy, Tamim Asfour",ICML,2024,https://proceedings.mlr.press/v235/jaquier24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jaquier24a/jaquier24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0860,PriorBoost: An Adaptive Algorithm for Learning from Aggregate Responses,"Adel Javanmard, Matthew Fahrbach, Vahab Mirrokni",ICML,2024,https://proceedings.mlr.press/v235/javanmard24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/javanmard24a/javanmard24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0861,Low-Rank Bandits via Tight Two-to-Infinity Singular Subspace Recovery,"Yassir Jedra, William Réveillard, Stefan Stojanovic, Alexandre Proutiere",ICML,2024,https://proceedings.mlr.press/v235/jedra24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jedra24a/jedra24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0862,Gradual Divergence for Seamless Adaptation: A Novel Domain Incremental Learning Method,"Kishaan Jeeveswaran, Elahe Arani, Bahram Zonooz",ICML,2024,https://proceedings.mlr.press/v235/jeeveswaran24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jeeveswaran24a/jeeveswaran24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0863,Repeat After Me: Transformers are Better than State Space Models at Copying,"Samy Jelassi, David Brandfonbrener, Sham M. Kakade, Eran Malach",ICML,2024,https://proceedings.mlr.press/v235/jelassi24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jelassi24a/jelassi24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0864,An Information-Theoretic Analysis of In-Context Learning,"Hong Jun Jeon, Jason D. Lee, Qi Lei, Benjamin Van Roy",ICML,2024,https://proceedings.mlr.press/v235/jeon24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jeon24a/jeon24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
ICML2024-0865,"Finite Volume Features, Global Geometry Representations, and Residual Training for Deep Learning-based CFD Simulation","Loh Sher En Jessica, Naheed Anjum Arafat, Wei Xian Lim, Wai Lee Chan, Adams Wai-Kin Kong",ICML,2024,https://proceedings.mlr.press/v235/jessica24a.html,https://raw.githubusercontent.com/mlresearch/v235/main/assets/jessica24a/jessica24a.pdf,Main Conference,https://proceedings.mlr.press/v235/
